name;article;product_code;availability;image
DT340LD-0200 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 24 В DC;DT340LD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-V220 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-V220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340RA - Температурный контроллер 48x96 мм, релейный выход, питание 80-260 В AC;DT340RA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-V211 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-V211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-V200 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-V200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-R220 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-R200 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-0200 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CD-0200 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 24 В DC;DT340CD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-V220 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-V220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-V211 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-V211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-V200 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-V200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-R220 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-R211 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-R200 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA-0200 - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340CA - Температурный контроллер 48x96 мм, аналоговый выход (4…20 мА), питание 80-260 В AC;DT340CA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330VA-0200 - Температурный контроллер 72x72 мм, импульсное напряжение (12 В) на выходе;DT330VA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
"DT330VA 72x72мм, импульсное напряжение (12В) на выходе, питание 80-260В AC; нерасширяемый";DT330VA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330VA - Температурный контроллер 72x72 мм, импульсное напряжение (12 В) на выходе;DT330VA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330RA-0200 - Температурный контроллер 72x72 мм, релейный выход;DT330RA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330RA - Температурный контроллер 72x72 мм, релейный выход;DT330RA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330LA-0200 - Температурный контроллер 72x72 мм, аналоговый выход (0...10 В);DT330LA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT340LA-R211 - Температурный контроллер 48x96 мм, аналоговый выход (0...10 В), питание 80-260 В AC;DT340LA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330LA - Температурный контроллер 72x72 мм, аналоговый выход (0...10 В);DT330LA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330CA-0200 - Температурный контроллер 72x72 мм, аналоговый выход (4…20 мА);DT330CA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT330CA - Температурный контроллер 72x72 мм, аналоговый выход (4…20 мА);DT330CA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VD-R200 - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VD-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VD-0200 - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VA-R220 - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VA-R211 - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VA-R200 - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VA-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VA-0200 - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320VA - Температурный контроллер 48x48 мм, импульсное напряжение (12 В) на выходе;DT320VA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320RD-0200 - Температурный контроллер 48x48 мм, релейный выход, питание 24 В DC;DT320RD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320RA-R220 - Температурный контроллер 48x48 мм, два релейных выхода, питание 80-260 В AC;DT320RA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320RA-R211 - Температурный контроллер 48x48 мм, два релейных выхода, питание 80-260 В AC;DT320RA-R211;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320RA-R200 - Температурный контроллер 48x48 мм, два релейных выхода, питание 80-260 В AC;DT320RA-R200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320RA-0200 - Температурный контроллер 48x48 мм, релейный выход, питание 80-260 В AC;DT320RA-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320RA - Температурный контроллер 48x48 мм, релейный выход, питание 80-260 В AC;DT320RA;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320LD-0200 - Температурный контроллер 48x48 мм, аналоговый выход (0...10В), питание 24 В DC;DT320LD-0200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320LA-V200 - Температурный контроллер 48x48 мм, аналоговый выход (0...10В), питание 80-260 В AC;DT320LA-V200;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DT320LA-R220 - Температурный контроллер 48x48 мм, аналоговый выход (0...10В), питание 80-260 В AC;DT320LA-R220;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08XP211T - Модуль дискретных входов/выходов: 4DI/4DO, Transistor, 24V DC Power;DVP08XP211T;DVP08XP211T;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08XP211R - Модуль дискретных входов/выходов: 4DI/4DO, Relay, 24V DC Power;DVP08XP211R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08XN211T - Модуль дискретных выходов: 8DO, Transistor, 24V DC Power;DVP08XN211T;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08XN211R - Модуль дискретных выходов: 8DO, Relay, 24V DC Power;DVP08XN211R;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP08XM211N - Модуль дискретных входов: 8DI, 24V DC Power;DVP08XM211N;DVP08XM211N;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP06XA-E2 - Модуль аналогового ввода/вывода: 4AI/2AO, 14bit, 24V DC Power;DVP06XA-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04TC-E2 - Температурный модуль: 4 Point of Thermocouple (K/J/R/S/T/E/N), 16bit (0.1 °C), 24V DC;DVP04TC-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04PT-E2 - Температурный модуль: 4 Point RTD (PT100/ NI100/ PT1000/ NI1000), 16bit (0.1 °C), 24V;DVP04PT-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04DA-E2 - Модуль аналогового вывода: 4AO, 14bit, 24V DC Power;DVP04DA-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP04AD-E2 - Модуль аналогового ввода: 4AI, 14bit, 24V DC Power;DVP04AD-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP02DA-E2 - Модуль аналогового вывода: 2AO, 14bit, 24V DC Power;DVP02DA-E2;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPDNET-SL - Коммуникационный модуль DeviceNet Master;DVPDNET-SL;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPSCM52-SL - Модуль дополнительных COM портов, поддержка Modbus, BACnet (slave);DVPSCM52-SL;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPSCM12-SL - Модуль дополнительных COM портов, поддержка Modbus;DVPSCM12-SL;DVPSCM12-SL;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPPF02-SL - Коммуникационный модуль Profibus DP;DVPPF02-SL;;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPEN01-SL - Коммуникационный модуль Ethernet;DVPEN01-SL;DVPEN01-SL;В наличии;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVPCOPM-SL - Коммуникационный модуль CANOpen Master;DVPCOPM-SL;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP211LC-SL - Модуль тензодатчиков, 1 канал, 24 бит, встроенные 2DI / 4DO / 1AO, RS-486;DVP211LC-SL;;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
DVP202LC-SL - Модуль тензодатчиков, 2 канала, 24 бит, RS-485;DVP202LC-SL;DVP202LC-SL;Под заказ;https://intelka-shop.ru/proizvoditeli/delta/?section=19#
